model,image,image_sha256,draw,noise_seed,snr_db,payload_uses,scale_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,lpips,ms_ssim,diffusion_nfe,diffusion_seconds
CDDM_author_JSCC_snr10_C36_paid_scale,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,6,3239262627,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009738253429532051,30.115188598632812,0.13493689894676208,0.9570940732955933,0,0.0
CDDM_author_C36_paid_scale,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,7,2698752677,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009651595028117299,30.154010772705078,0.10726838558912277,0.9606133699417114,93,4.055874705023598
CDDM_author_JSCC_snr13_C36_paid_scale,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,7,2698752677,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010526173282414675,29.77729606628418,0.10678057372570038,0.955499529838562,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,7,2698752677,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009922710014507174,30.03369903564453,0.1265384703874588,0.9582101106643677,0,0.0
CDDM_author_C36_paid_scale,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,8,1730656629,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000914090545848012,30.39011001586914,0.11182281374931335,0.960999608039856,93,4.039338769041933
CDDM_author_JSCC_snr13_C36_paid_scale,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,8,1730656629,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009449184872210026,30.246057510375977,0.105857253074646,0.9573706388473511,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,8,1730656629,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000960951205343008,30.17298698425293,0.1326204091310501,0.9583097696304321,0,0.0
CDDM_author_C36_paid_scale,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,9,1018922174,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009181999485008419,30.370628356933594,0.11110872030258179,0.9611362218856812,93,4.045284355990589
CDDM_author_JSCC_snr13_C36_paid_scale,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,9,1018922174,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009799855761229992,30.087804794311523,0.10813596099615097,0.9565253257751465,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,03.png,e25ca1ff2f0c0cb5fdfd5f9b0a0bb21ac4c3de3c84a67f35b09a85d3306249db,9,1018922174,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009631658322177827,30.16299057006836,0.13276027143001556,0.9582104682922363,0,0.0
CDDM_author_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,0,923839692,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00040340397390536964,33.94260025024414,0.24242253601551056,0.9715146422386169,93,4.025649075978436
CDDM_author_JSCC_snr13_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,0,923839692,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00043248868314549327,33.640254974365234,0.21746757626533508,0.9691542387008667,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,0,923839692,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00042840137029998004,33.68149185180664,0.251901775598526,0.970210075378418,0,0.0
CDDM_author_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,1,92362124,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004005242954008281,33.97371292114258,0.24336382746696472,0.9723343849182129,93,3.6614320289809257
CDDM_author_JSCC_snr13_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,1,92362124,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00044104037806391716,33.55521774291992,0.21528124809265137,0.9705457091331482,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,1,92362124,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00041284546023234725,33.842124938964844,0.25668612122535706,0.9701226949691772,0,0.0
CDDM_author_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,2,37744946,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003839991404674947,34.15669631958008,0.2340434342622757,0.9726639986038208,93,3.1312439999892376
CDDM_author_JSCC_snr13_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,2,37744946,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00042524904711171985,33.713565826416016,0.2082747370004654,0.9713369607925415,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,2,37744946,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004121511010453105,33.84943771362305,0.25206077098846436,0.9708756804466248,0,0.0
CDDM_author_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,3,1345371972,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00040411687223240733,33.934932708740234,0.24100136756896973,0.9714251756668091,93,4.0325376110267825
CDDM_author_JSCC_snr13_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,3,1345371972,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00042907160241156816,33.67470169067383,0.2152644395828247,0.970754086971283,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,3,1345371972,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004127671418245882,33.84294891357422,0.2444401979446411,0.9702140688896179,0,0.0
CDDM_author_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,4,3624408447,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003825135645456612,34.17353057861328,0.2390248328447342,0.9727206230163574,93,4.044481776945759
CDDM_author_JSCC_snr13_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,4,3624408447,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000440922420239076,33.55638122558594,0.21731552481651306,0.9715177416801453,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,4,3624408447,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00042353043681941926,33.73115539550781,0.25564199686050415,0.970405101776123,0,0.0
CDDM_author_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,5,583767116,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00039596212445758283,34.02346420288086,0.23850375413894653,0.9722174406051636,93,4.083053971990012
CDDM_author_JSCC_snr13_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,5,583767116,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004206105077173561,33.761199951171875,0.21233665943145752,0.9715180397033691,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,5,583767116,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00041339354356750846,33.83636474609375,0.25184866786003113,0.9701184034347534,0,0.0
CDDM_author_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,6,3016718898,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00038947592838667333,34.09519577026367,0.2390901744365692,0.9725346565246582,93,4.044461974001024
CDDM_author_JSCC_snr13_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,6,3016718898,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00043175433529540896,33.64763641357422,0.20685449242591858,0.9710761308670044,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,6,3016718898,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000402757985284552,33.949562072753906,0.24610811471939087,0.9713532328605652,0,0.0
CDDM_author_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,7,945195777,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0003965971409343183,34.016502380371094,0.23821717500686646,0.9706888198852539,93,4.034160993993282
CDDM_author_JSCC_snr13_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,7,945195777,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00042755273170769215,33.69010543823242,0.2131301462650299,0.9697474837303162,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,7,945195777,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00041807134402915835,33.787498474121094,0.253801167011261,0.9700926542282104,0,0.0
CDDM_author_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,8,668504590,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004066191613674164,33.90812301635742,0.23683899641036987,0.9719504117965698,93,3.9811460659839213
CDDM_author_JSCC_snr13_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,8,668504590,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000447976344730705,33.487449645996094,0.21101698279380798,0.9700093269348145,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,8,668504590,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004096202028449625,33.87618637084961,0.24915561079978943,0.9710644483566284,0,0.0
CDDM_author_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,9,3945070707,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000398020725697279,34.000946044921875,0.24190884828567505,0.9717663526535034,93,3.4245710970135406
CDDM_author_JSCC_snr13_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,9,3945070707,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004265031893737614,33.700775146484375,0.2127879559993744,0.9699584245681763,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,9,3945070707,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0004125935956835747,33.84477615356445,0.25393974781036377,0.970559298992157,0,0.0
CDDM_author_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,0,2209003489,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005318438168615103,22.742158889770508,0.17513568699359894,0.9321627020835876,93,4.02563122601714
CDDM_author_JSCC_snr13_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,0,2209003489,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0055317929945886135,22.57134246826172,0.16713929176330566,0.9316277503967285,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,0,2209003489,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005737762898206711,22.412574768066406,0.18906791508197784,0.9303487539291382,0,0.0
CDDM_author_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,1,327337422,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005271547939628363,22.78061866760254,0.17823205888271332,0.9316148161888123,93,4.080175554961897
CDDM_author_JSCC_snr13_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,1,327337422,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005431659519672394,22.650672912597656,0.16995413601398468,0.9309104681015015,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,1,327337422,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005776942707598209,22.383020401000977,0.18850776553153992,0.9304963946342468,0,0.0
CDDM_author_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,2,1816397462,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005344219505786896,22.721158981323242,0.1726379245519638,0.9312928915023804,93,4.0298369860392995
CDDM_author_JSCC_snr13_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,2,1816397462,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005506451241672039,22.591283798217773,0.16254644095897675,0.9315604567527771,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,2,1816397462,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005751823540776968,22.401945114135742,0.18574458360671997,0.9306865930557251,0,0.0
CDDM_author_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,3,2193279405,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0053485361859202385,22.717649459838867,0.17960581183433533,0.9308117628097534,93,4.029235425987281
CDDM_author_JSCC_snr13_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,3,2193279405,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005537360906600952,22.566970825195312,0.16927294433116913,0.9295171499252319,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,3,2193279405,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005781026091426611,22.37995147705078,0.183712437748909,0.930802583694458,0,0.0
CDDM_author_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,4,1326661360,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00523720495402813,22.809005737304688,0.17139776051044464,0.9342529773712158,93,4.046871213009581
CDDM_author_JSCC_snr13_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,4,1326661360,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005452438723295927,22.63409423828125,0.1617315709590912,0.9326014518737793,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,4,1326661360,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005780383478850126,22.38043212890625,0.1879369020462036,0.9313079714775085,0,0.0
CDDM_author_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,5,2908477935,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005209786351770163,22.831802368164062,0.17311561107635498,0.9314922094345093,93,3.5748231019824743
CDDM_author_JSCC_snr13_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,5,2908477935,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005345956888049841,22.719745635986328,0.1654135137796402,0.9318529963493347,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,5,2908477935,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005710236262530088,22.433460235595703,0.1847861111164093,0.9298262000083923,0,0.0
CDDM_author_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,6,2380327252,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005299861542880535,22.757356643676758,0.17642706632614136,0.9302091598510742,93,3.2732940019923262
CDDM_author_JSCC_snr13_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,6,2380327252,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005346341989934444,22.719432830810547,0.16656368970870972,0.9313509464263916,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,6,2380327252,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005591022782027721,22.525089263916016,0.18115204572677612,0.9314042925834656,0,0.0
CDDM_author_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,7,1868907783,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005270989611744881,22.781078338623047,0.1790580451488495,0.9314391016960144,93,4.075328899023589
CDDM_author_JSCC_snr13_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,7,1868907783,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005440845619887114,22.64333724975586,0.16834938526153564,0.9308203458786011,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,7,1868907783,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005763252731412649,22.39332389831543,0.1855446696281433,0.9301311373710632,0,0.0
CDDM_author_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,8,110583148,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005151483695954084,22.880678176879883,0.1710139960050583,0.9355029463768005,93,4.085077462019399
CDDM_author_JSCC_snr13_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,8,110583148,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005419309716671705,22.660560607910156,0.16056963801383972,0.9331189393997192,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,8,110583148,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0058031147345900536,22.363388061523438,0.1830049604177475,0.9317101240158081,0,0.0
CDDM_author_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,9,2086470130,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0052704038098454475,22.78156280517578,0.17331135272979736,0.9316078424453735,93,4.057865824957844
CDDM_author_JSCC_snr13_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,9,2086470130,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0055022528395056725,22.594594955444336,0.1639726310968399,0.9298602938652039,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,05.png,10349e963c5c813d327852f82c1795fa4148d69fedffc4c589bee458e3ac3d53,9,2086470130,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.005704642739146948,22.437715530395508,0.1847430020570755,0.9292020201683044,0,0.0
CDDM_author_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,0,1405178896,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003679846180602908,24.34170150756836,0.31279173493385315,0.9007558822631836,93,4.059081769024488
CDDM_author_JSCC_snr13_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,0,1405178896,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003716804785653949,24.298303604125977,0.30034881830215454,0.8993381857872009,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,0,1405178896,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0038837064057588577,24.10753631591797,0.3449682593345642,0.9034654498100281,0,0.0
CDDM_author_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,1,3142411534,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00368444062769413,24.336284637451172,0.3094765245914459,0.902504563331604,93,4.03793480200693
CDDM_author_JSCC_snr13_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,1,3142411534,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0037499270401895046,24.25977325439453,0.3030713200569153,0.9004462957382202,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,1,3142411534,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003936829976737499,24.048534393310547,0.34499138593673706,0.9035400152206421,0,0.0
CDDM_author_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,2,3815815851,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0036663049831986427,24.357715606689453,0.3057057559490204,0.9033246040344238,93,3.2182449260144494
CDDM_author_JSCC_snr13_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,2,3815815851,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003729750867933035,24.283203125,0.29588085412979126,0.9020493030548096,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,2,3815815851,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0038990711327642202,24.090389251708984,0.3469374179840088,0.904464602470398,0,0.0
CDDM_author_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,3,4178382034,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003678645472973585,24.343120574951172,0.30810561776161194,0.9009191393852234,93,4.038166696031112
CDDM_author_JSCC_snr13_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,3,4178382034,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0037692261394113302,24.237478256225586,0.30361366271972656,0.8987877368927002,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,3,4178382034,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0038948464207351208,24.095096588134766,0.3374558091163635,0.9044203162193298,0,0.0
CDDM_author_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,4,733816407,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003656841581687331,24.368938446044922,0.3102416694164276,0.9021776914596558,93,4.051745469041634
CDDM_author_JSCC_snr13_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,4,733816407,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0037759323604404926,24.22975730895996,0.3003673851490021,0.9006884098052979,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,4,733816407,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003933710511773825,24.05197525024414,0.3431444466114044,0.9041303396224976,0,0.0
CDDM_author_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,5,3783561066,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0036897999234497547,24.329971313476562,0.3075581192970276,0.90306556224823,93,4.048304063035175
CDDM_author_JSCC_snr13_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,5,3783561066,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0037301196716725826,24.282772064208984,0.297078400850296,0.9007288217544556,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,5,3783561066,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0039234459400177,24.063322067260742,0.34906941652297974,0.9043474197387695,0,0.0
CDDM_author_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,6,2285678882,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003706209361553192,24.31070327758789,0.3119092583656311,0.9034320712089539,93,4.020958274020813
CDDM_author_JSCC_snr13_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,6,2285678882,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0037754513323307037,24.23031234741211,0.3047742545604706,0.9018006324768066,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,6,2285678882,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003888542763888836,24.10213279724121,0.3378591239452362,0.9049752950668335,0,0.0
CDDM_author_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,7,874070646,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003692560363560915,24.326725006103516,0.3133786916732788,0.9008525609970093,93,4.0441854349919595
CDDM_author_JSCC_snr13_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,7,874070646,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0038041879888623953,24.19738006591797,0.307049423456192,0.8991116881370544,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,7,874070646,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003921222873032093,24.065784454345703,0.35153934359550476,0.9040507078170776,0,0.0
