model,image,image_sha256,snr_db,draw,noise_seed,payload_uses,scale_uses,rate_map_bits,rate_map_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,ms_ssim,lpips
swin_mse_c64_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,2,3815815851,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0021028558257967234,26.77190589904785,0.9509751200675964,0.15171951055526733
swin_mse_c64_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,3,4178382034,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0021453583613038063,26.685001373291016,0.9498047232627869,0.14863097667694092
swin_mse_c64_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,4,733816407,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0020945616997778416,26.78907012939453,0.951431155204773,0.15009550750255585
swin_mse_c64_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,5,3783561066,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.002109590219333768,26.758020401000977,0.9501131772994995,0.1490538865327835
swin_mse_c64_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,6,2285678882,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.002109232824295759,26.75875473022461,0.9519727230072021,0.14555728435516357
swin_mse_c64_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,7,874070646,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0021056346595287323,26.766170501708984,0.9515280723571777,0.1489618867635727
swin_mse_c64_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,8,2334558296,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.002111162291839719,26.754783630371094,0.9501791000366211,0.15671516954898834
swin_mse_c64_paid_metadata,06.png,363510303b715d4cbc384e1ce227e466b613a09e1b71ae985882bf8e7fbd9b18,10.0,9,1603533872,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0021098542492836714,26.757476806640625,0.9513193368911743,0.14967724680900574
swin_mse_c64_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,0,154875655,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0007409317186102271,31.30221939086914,0.9818769693374634,0.05609525740146637
swin_mse_c64_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,1,1459453153,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0007366840727627277,31.32718849182129,0.982008159160614,0.05304144695401192
