model,image,image_sha256,snr_db,draw,noise_seed,payload_uses,scale_uses,rate_map_bits,rate_map_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,ms_ssim,lpips
ntscc_quality2_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,3,1908862090,9549.0,32,1024,2048,2,0.0485687255859375,0.0591583251953125,0.0013359710574150085,28.742029190063477,0.971244215965271,0.06731916964054108
ntscc_quality2_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,4,3584723941,9549.0,32,1024,2048,2,0.0485687255859375,0.0591583251953125,0.0013577679637819529,28.671743392944336,0.9705191850662231,0.06367862969636917
ntscc_quality2_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,5,1644508031,9549.0,32,1024,2048,2,0.0485687255859375,0.0591583251953125,0.0013377927243709564,28.736114501953125,0.9706801176071167,0.07024677097797394
ntscc_quality2_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,6,2079618223,9549.0,32,1024,2048,2,0.0485687255859375,0.0591583251953125,0.0013595441123470664,28.666067123413086,0.9702109694480896,0.06454480439424515
ntscc_quality2_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,7,2921130079,9549.0,32,1024,2048,2,0.0485687255859375,0.0591583251953125,0.0013665689621120691,28.643686294555664,0.9702064394950867,0.06662267446517944
ntscc_quality2_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,8,1534131277,9549.0,32,1024,2048,2,0.0485687255859375,0.0591583251953125,0.0013390749227255583,28.731952667236328,0.9706052541732788,0.06555411964654922
ntscc_quality2_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,9,3906330760,9549.0,32,1024,2048,2,0.0485687255859375,0.0591583251953125,0.0013288536574691534,28.765230178833008,0.9706878066062927,0.06907051801681519
ntscc_quality2_paid_metadata,09.png,6a4361c2fc194feb4edaa9f9a4a0620fb9943e460ac7fdf037fb0f6dd6607a7d,10.0,0,3008023130,5827.0,32,1024,2048,2,0.029637654622395832,0.040227254231770836,0.00035324046621099114,34.51929473876953,0.9725772142410278,0.09788176417350769
ntscc_quality2_paid_metadata,09.png,6a4361c2fc194feb4edaa9f9a4a0620fb9943e460ac7fdf037fb0f6dd6607a7d,10.0,1,495565783,5827.0,32,1024,2048,2,0.029637654622395832,0.040227254231770836,0.00035002766526304185,34.55897903442383,0.9727611541748047,0.0966707170009613
ntscc_quality2_paid_metadata,09.png,6a4361c2fc194feb4edaa9f9a4a0620fb9943e460ac7fdf037fb0f6dd6607a7d,10.0,2,1450200883,5827.0,32,1024,2048,2,0.029637654622395832,0.040227254231770836,0.000355013384250924,34.497554779052734,0.9724127650260925,0.10077690333127975
