split,image,image_sha256,snr_db,draw,noise_seed,subset,groups,payload_uses,scale_uses,feedback_uses,total_uses,cbr_total,mse,psnr,ms_ssim,lpips,batched_decoder_seconds_per_subset
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,0,0,4096.0,32,10,4138.0,0.021046956380208332,0.0013696476817131042,28.6339111328125,0.9375202059745789,0.27374112606048584,0.008911130003980361
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,1,1,5120.0,64,12,5196.0,0.02642822265625,0.0013953566085547209,28.553150177001953,0.936116099357605,0.27458369731903076,0.008911130003980361
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,2,1,5120.0,64,12,5196.0,0.02642822265625,0.0014057049993425608,28.521059036254883,0.9358193278312683,0.2770313024520874,0.008911130003980361
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,3,2,6144.0,96,12,6252.0,0.03179931640625,0.00139180151745677,28.564228057861328,0.9362675547599792,0.2753894329071045,0.008911130003980361
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,4,1,5120.0,64,12,5196.0,0.02642822265625,0.0014001158997416496,28.538360595703125,0.9359931349754333,0.27544790506362915,0.009265697750379331
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,5,2,6144.0,96,12,6252.0,0.03179931640625,0.0013869151007384062,28.57950210571289,0.9363850355148315,0.27413210272789,0.009265697750379331
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,6,2,6144.0,96,12,6252.0,0.03179931640625,0.0013958560302853584,28.55159568786621,0.9361394643783569,0.2763887643814087,0.009265697750379331
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,7,3,7168.0,128,12,7308.0,0.03717041015625,0.0013836313737556338,28.589797973632812,0.9365239143371582,0.2749108076095581,0.009265697750379331
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,8,1,5120.0,64,12,5196.0,0.02642822265625,0.0014020944945514202,28.532228469848633,0.9360911250114441,0.27560144662857056,0.009815714496653527
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,9,2,6144.0,96,12,6252.0,0.03179931640625,0.0013875325676053762,28.57756805419922,0.9365589618682861,0.2742393910884857,0.009815714496653527
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,10,2,6144.0,96,12,6252.0,0.03179931640625,0.0013970177387818694,28.547983169555664,0.9362141489982605,0.27692168951034546,0.009815714496653527
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,11,3,7168.0,128,12,7308.0,0.03717041015625,0.0013836603611707687,28.589706420898438,0.9366597533226013,0.27542704343795776,0.009815714496653527
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,12,2,6144.0,96,12,6252.0,0.03179931640625,0.0013941138749942183,28.557016372680664,0.936429500579834,0.2752293348312378,0.009438750508707017
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,13,3,7168.0,128,12,7308.0,0.03717041015625,0.0013813188998028636,28.59705924987793,0.9368100166320801,0.2739886939525604,0.009438750508707017
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,1,4065083178,14,3,7168.0,128,12,7308.0,0.03717041015625,0.0013893631985411048,28.57184410095215,0.9365283846855164,0.2764904499053955,0.009438750508707017
